Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,PowerTotal
2023/03/21,04:49 PM,20.0,-4.89,18.0,,1.93,7.72,992.55,0.0,0.0,6.0,668.0,1002.0259632926366
2023/03/21,04:54 PM,20.22,-4.89,18.0,NNW,1.93,5.79,992.55,0.0,0.0,6.0,679.0,1018.3982968424417
2023/03/21,04:59 PM,20.11,-5.22,18.0,ENE,1.61,6.76,992.21,0.0,0.0,3.0,420.9,631.3334114812104
2023/03/21,05:04 PM,19.28,-5.0,19.0,East,1.61,6.92,992.21,0.0,0.0,2.0,270.3,405.445792711898
2023/03/21,05:09 PM,18.56,-5.33,19.0,South,1.77,6.28,992.21,0.0,0.0,3.0,323.4,485.08861139727895
2023/03/21,05:14 PM,18.33,-5.39,19.0,NE,0.64,5.79,992.21,0.0,0.0,1.0,197.5,296.281887381909
2023/03/21,05:19 PM,18.28,-5.61,19.0,North,0.97,3.54,992.21,0.0,0.0,2.0,257.9,386.85403701265557
2023/03/21,05:24 PM,18.22,-5.28,20.0,NE,1.13,5.15,992.21,0.0,0.0,2.0,227.4,341.1236591352732
2023/03/21,05:29 PM,18.06,-5.11,20.0,NE,0.64,5.31,992.21,0.0,0.0,1.0,197.4,296.08691460776413
2023/03/21,05:34 PM,17.72,-5.44,20.0,NE,1.13,4.02,991.87,0.0,0.0,1.0,152.3,228.44280183540724
2023/03/21,05:39 PM,17.56,-5.61,20.0,NNE,1.29,4.18,991.87,0.0,0.0,1.0,163.4,245.09205560070734
2023/03/21,05:44 PM,17.39,-5.39,21.0,East,0.97,4.02,991.53,0.0,0.0,1.0,163.5,245.24632238637975
2023/03/21,05:49 PM,17.56,-4.83,21.0,ENE,0.64,3.54,991.53,0.0,0.0,1.0,151.6,227.40607856867103
2023/03/21,05:54 PM,17.61,-5.0,21.0,ENE,0.64,3.22,991.53,0.0,0.0,1.0,144.7,217.05395880374323
2023/03/21,05:59 PM,17.22,-5.11,21.0,SSE,2.25,6.76,991.53,0.0,0.0,1.0,138.0,206.98309776610762
2023/03/21,06:04 PM,16.56,-5.56,22.0,WSW,0.64,4.83,991.53,0.0,0.0,1.0,108.3,162.43640723318526
2023/03/21,06:09 PM,16.5,-5.28,22.0,SE,1.29,5.79,991.87,0.0,0.0,0.0,84.0,126.01852800478217
2023/03/21,06:14 PM,16.22,-5.17,23.0,SSE,2.25,7.08,991.53,0.0,0.0,0.0,67.2,100.98515082668935
2023/03/21,06:19 PM,16.0,-5.06,23.0,ESE,1.61,6.44,991.53,0.0,0.0,0.0,62.7,93.96095109072789
2023/03/21,06:24 PM,16.17,-4.94,23.0,East,1.61,4.99,991.53,0.0,0.0,0.0,62.5,93.77659501301795
2023/03/21,06:29 PM,16.0,-4.94,23.0,South,0.97,5.47,991.53,0.0,0.0,0.0,50.6,75.8887955878709
2023/03/21,06:34 PM,16.06,-5.0,23.0,North,0.8,4.51,991.53,0.0,0.0,0.0,48.8,73.33124324932008
2023/03/21,06:39 PM,16.0,-4.61,24.0,ENE,0.64,4.18,991.53,0.0,0.0,0.0,44.2,66.20902939754188
2023/03/21,06:44 PM,16.0,-4.61,24.0,ESE,1.13,4.67,991.53,0.0,0.0,0.0,54.5,81.7933200059889
2023/03/21,06:49 PM,15.78,-4.61,24.0,SSE,2.57,7.56,991.2,0.0,0.0,0.0,54.5,81.76981458355074
2023/03/21,06:54 PM,15.67,-4.39,25.0,ENE,1.93,6.44,991.53,0.0,0.0,0.0,25.3,37.81515375543175
2023/03/21,06:59 PM,15.56,-4.56,25.0,ENE,1.29,5.15,991.53,0.0,0.0,0.0,22.3,33.52003957072132
2023/03/21,07:04 PM,15.5,-4.39,25.0,ESE,1.13,4.67,991.53,0.0,0.0,0.0,36.2,54.291014060761455
2023/03/21,07:09 PM,15.33,-4.44,25.0,SSE,2.9,7.24,991.2,0.0,0.0,0.0,36.2,54.29720720908995
2023/03/21,07:14 PM,15.28,-4.33,26.0,ESE,1.13,4.99,991.2,0.0,0.0,0.0,29.3,43.93640737293985
2023/03/21,07:19 PM,15.22,-4.67,25.0,ENE,1.13,3.86,991.2,0.0,0.0,0.0,20.2,30.403127204187204
2023/03/21,07:24 PM,15.17,-4.72,25.0,East,1.77,5.31,991.2,0.0,0.0,0.0,18.5,27.70883942435622
2023/03/21,07:29 PM,15.0,-4.44,26.0,East,1.93,4.51,991.53,0.0,0.0,0.0,14.0,21.00655594701533
2023/03/21,07:34 PM,14.94,-4.39,26.0,East,0.64,3.7,991.2,0.0,0.0,0.0,9.2,13.88839259025095
2023/03/21,07:39 PM,14.78,-4.67,26.0,East,0.64,3.54,991.2,0.0,0.0,0.0,6.1,9.198304757720166
2023/03/21,07:44 PM,14.67,-4.61,26.0,ESE,0.64,4.67,991.2,0.0,0.0,0.0,3.6,5.394101346533787
2023/03/21,07:49 PM,14.61,-4.72,26.0,East,0.48,3.7,991.2,0.0,0.0,0.0,1.4,1.99718307262831
2023/03/21,07:54 PM,14.5,-4.44,27.0,East,0.64,3.22,991.2,0.0,0.0,0.0,0.8,1.213069156792626
2023/03/21,07:59 PM,14.5,-4.39,27.0,South,0.64,3.7,991.2,0.0,0.0,0.0,0.3,0.45620514580670546
2023/03/21,08:04 PM,14.56,-4.22,27.0,ESE,1.29,4.02,991.53,0.0,0.0,0.0,0.2,0.36326363383908833
2023/03/21,08:09 PM,14.56,-4.44,27.0,ESE,0.48,3.22,991.53,0.0,0.0,0.0,0.0,-0.0857322100633673
2023/03/21,08:14 PM,14.5,-4.28,27.0,NE,1.13,4.18,991.2,0.0,0.0,0.0,0.0,-0.041338167886757884
2023/03/21,08:19 PM,14.44,-4.28,27.0,East,0.0,2.57,991.2,0.0,0.0,0.0,0.0,-0.03816369421197952
2023/03/21,08:24 PM,14.28,-4.39,27.0,East,0.64,3.06,991.53,0.0,0.0,0.0,0.0,-0.21018030225498693
2023/03/21,08:29 PM,14.28,-4.17,28.0,ESE,0.0,2.41,991.53,0.0,0.0,0.0,0.0,0.029951359286908355
2023/03/21,08:34 PM,14.11,-4.11,28.0,East,0.16,2.41,991.53,0.0,0.0,0.0,0.0,0.0036799867494489214
2023/03/21,08:39 PM,13.94,-4.06,28.0,ENE,0.32,2.41,991.53,0.0,0.0,0.0,0.0,0.03589472003460048
2023/03/21,08:44 PM,14.0,-4.44,28.0,ENE,0.16,2.41,991.87,0.0,0.0,0.0,0.0,-0.05141051870408528
2023/03/21,08:49 PM,14.0,-3.72,29.0,East,0.32,3.06,991.87,0.0,0.0,0.0,0.0,-0.00946459848134896
2023/03/21,08:54 PM,13.78,-3.61,30.0,East,0.32,2.57,991.87,0.0,0.0,0.0,0.0,0.03555286958150323
2023/03/21,08:59 PM,13.61,-3.39,31.0,East,0.32,2.57,991.87,0.0,0.0,0.0,0.0,0.045376428538403686
2023/03/21,09:04 PM,13.44,-2.78,32.0,NE,0.32,2.74,992.21,0.0,0.0,0.0,0.0,0.04305888680023326
2023/03/21,09:09 PM,13.39,-2.94,32.0,NE,0.16,2.9,992.21,0.0,0.0,0.0,0.0,0.003409673237712302
2023/03/21,09:14 PM,13.61,-2.94,32.0,NNE,1.29,4.18,992.55,0.0,0.0,0.0,0.0,0.007713046450402633
2023/03/21,09:19 PM,13.67,-2.39,33.0,NNE,0.8,3.54,992.55,0.0,0.0,0.0,0.0,0.043357268500682083
2023/03/21,09:24 PM,13.5,-2.17,34.0,ENE,0.8,3.38,992.55,0.0,0.0,0.0,0.0,-0.05363769729072425
2023/03/21,09:29 PM,13.28,-1.94,35.0,East,0.64,3.22,992.55,0.0,0.0,0.0,0.0,-0.004566946161434998
2023/03/21,09:34 PM,13.22,-2.28,34.0,NNE,1.29,3.86,992.89,0.0,0.0,0.0,0.0,0.025785756334721698
2023/03/21,09:39 PM,13.28,-2.11,34.0,East,0.16,3.22,992.89,0.0,0.0,0.0,0.0,-0.007637581638660727
2023/03/21,09:44 PM,13.17,-2.11,35.0,ESE,0.97,4.34,992.89,0.0,0.0,0.0,0.0,0.0351022253115562
2023/03/21,09:49 PM,13.11,-2.11,35.0,ENE,0.8,4.02,992.89,0.0,0.0,0.0,0.0,0.08417834314835036
2023/03/21,09:54 PM,12.94,-2.11,35.0,ENE,0.8,3.06,992.89,0.0,0.0,0.0,0.0,-0.08259553909030992
2023/03/21,09:59 PM,13.0,-2.5,34.0,ENE,0.64,3.7,992.89,0.0,0.0,0.0,0.0,-0.005156520286216091
2023/03/21,10:04 PM,13.11,-2.72,33.0,NE,1.29,4.02,992.89,0.0,0.0,0.0,0.0,-0.007786141697974673
2023/03/21,10:09 PM,13.17,-2.5,34.0,ENE,0.64,3.7,992.89,0.0,0.0,0.0,0.0,-0.006970812376620599
2023/03/21,10:14 PM,12.94,-2.67,34.0,ENE,0.16,2.9,992.89,0.0,0.0,0.0,0.0,0.017476369050837662
2023/03/21,10:19 PM,12.83,-2.83,34.0,ESE,0.64,4.34,992.89,0.0,0.0,0.0,0.0,0.04287108409668386
2023/03/21,10:24 PM,12.78,-2.78,34.0,East,0.16,3.22,992.89,0.0,0.0,0.0,0.0,-0.04118553346188911
2023/03/21,10:29 PM,12.78,-2.89,34.0,East,0.48,3.86,992.89,0.0,0.0,0.0,0.0,-0.011629229938710406
2023/03/21,10:34 PM,12.72,-2.89,34.0,SE,0.16,2.74,992.89,0.0,0.0,0.0,0.0,0.0119666643182295
2023/03/21,10:39 PM,12.72,-3.39,32.0,East,0.48,3.7,992.89,0.0,0.0,0.0,0.0,0.025239520090377613
2023/03/21,10:44 PM,12.72,-3.0,33.0,ENE,0.16,4.02,992.89,0.0,0.0,0.0,0.0,0.007116840930434803
2023/03/21,10:49 PM,12.78,-3.39,32.0,East,0.8,3.7,992.89,0.0,0.0,0.0,0.0,0.00954814682365378
2023/03/21,10:54 PM,12.89,-3.56,32.0,SE,1.29,6.6,992.89,0.0,0.0,0.0,0.0,0.031762652339064584
2023/03/21,10:59 PM,13.06,-3.72,31.0,East,0.32,3.7,992.55,0.0,0.0,0.0,0.0,0.10385478345034559
2023/03/21,11:04 PM,12.89,-3.67,31.0,ENE,0.48,3.22,992.55,0.0,0.0,0.0,0.0,-0.05063289674418513
2023/03/21,11:09 PM,12.89,-4.06,31.0,NE,1.13,4.34,992.89,0.0,0.0,0.0,0.0,0.0003938169049340086
2023/03/21,11:14 PM,13.06,-4.11,30.0,NNE,0.97,3.7,992.89,0.0,0.0,0.0,0.0,0.07375994801238236
2023/03/21,11:19 PM,13.06,-4.56,29.0,NNE,1.13,4.67,992.89,0.0,0.0,0.0,0.0,-0.012630451373257273
2023/03/21,11:24 PM,13.11,-4.28,30.0,NNE,0.8,4.51,993.23,0.0,0.0,0.0,0.0,-0.08102318097032563
2023/03/21,11:29 PM,12.94,-4.22,30.0,NE,0.48,3.54,993.23,0.0,0.0,0.0,0.0,0.03951253806904818
2023/03/21,11:34 PM,12.89,-4.28,30.0,East,1.29,4.02,993.23,0.0,0.0,0.0,0.0,-0.09558768306487406
2023/03/21,11:39 PM,12.83,-3.67,31.0,ESE,0.97,3.86,993.23,0.0,0.0,0.0,0.0,-0.02309723710562228
2023/03/21,11:44 PM,12.67,-3.61,32.0,ENE,0.8,3.7,993.23,0.0,0.0,0.0,0.0,-0.07362539021213156
2023/03/21,11:49 PM,12.56,-3.22,33.0,SE,0.16,2.41,993.23,0.0,0.0,0.0,0.0,-0.01255468220332071
2023/03/21,11:54 PM,12.33,-3.22,34.0,ENE,0.64,2.9,993.23,0.0,0.0,0.0,0.0,0.04966444976130671
2023/03/21,11:59 PM,12.33,-3.67,33.0,NE,0.97,4.51,993.23,0.0,0.0,0.0,0.0,-0.06133814512132334
2023/03/22,12:04 AM,12.39,-3.28,33.0,East,0.64,3.38,993.23,0.0,0.0,0.0,0.0,-0.011769158287559763
2023/03/22,12:09 AM,12.28,-3.61,33.0,East,1.13,4.18,993.23,0.0,0.0,0.0,0.0,0.027784861463846875
2023/03/22,12:14 AM,12.33,-3.67,32.0,ENE,1.61,4.02,992.89,0.0,0.0,0.0,0.0,-0.06438137885038919
2023/03/22,12:19 AM,12.5,-2.61,35.0,ENE,1.29,4.02,992.89,0.0,0.0,0.0,0.0,0.00032276068602879465
2023/03/22,12:24 AM,12.28,-2.39,36.0,ENE,0.48,3.06,992.89,0.0,0.0,0.0,0.0,0.0421983666396758
2023/03/22,12:29 AM,12.11,-1.72,38.0,NE,0.32,2.9,993.23,0.0,0.0,0.0,0.0,-0.052529760415143296
2023/03/22,12:34 AM,11.94,-2.28,37.0,East,1.29,3.38,992.89,0.0,0.0,0.0,0.0,0.011553269534220152
2023/03/22,12:39 AM,12.06,-2.44,36.0,East,0.64,3.7,992.89,0.0,0.0,0.0,0.0,-0.08335841723401433
2023/03/22,12:44 AM,12.0,-1.11,40.0,East,0.64,3.06,992.89,0.0,0.0,0.0,0.0,-0.07072256825681164
2023/03/22,12:49 AM,11.83,-0.28,43.0,ESE,0.48,3.06,992.89,0.0,0.0,0.0,0.0,-0.0932868452030055
2023/03/22,12:54 AM,11.78,-0.67,42.0,NE,1.13,4.34,992.89,0.0,0.0,0.0,0.0,-0.02405545638495736
2023/03/22,12:59 AM,11.78,-0.56,43.0,NNE,1.13,4.34,993.23,0.0,0.0,0.0,0.0,0.011151064520758825
2023/03/22,01:04 AM,11.61,0.83,47.0,South,0.8,3.06,993.57,0.0,0.0,0.0,0.0,0.11790371235556299
2023/03/22,01:09 AM,11.39,2.0,53.0,SE,0.97,3.38,993.57,0.0,0.0,0.0,0.0,0.012654981404628311
2023/03/22,01:14 AM,11.06,1.44,52.0,East,0.48,3.38,993.23,0.0,0.0,0.0,0.0,-0.013916801688852204
2023/03/22,01:19 AM,10.83,2.28,56.0,ENE,0.64,3.22,993.23,0.0,0.0,0.0,0.0,-0.002367986421410476
2023/03/22,01:24 AM,10.67,1.39,53.0,ENE,0.8,4.51,993.23,0.0,0.0,0.0,0.0,0.0007145004749717812
2023/03/22,01:29 AM,10.72,0.78,50.0,NNE,1.93,4.67,993.57,0.0,0.0,0.0,0.0,-0.06476971995355163
2023/03/22,01:34 AM,10.94,1.56,52.0,NE,1.13,3.86,993.57,0.0,0.0,0.0,0.0,0.01782525175225631
2023/03/22,01:39 AM,10.72,2.06,55.0,ENE,0.8,3.22,993.57,0.0,0.0,0.0,0.0,0.0003368249403157273
2023/03/22,01:44 AM,10.5,2.17,56.0,ENE,0.48,3.86,993.57,0.0,0.0,0.0,0.0,0.083411999390855
2023/03/22,01:49 AM,10.39,1.72,55.0,East,0.8,3.7,993.57,0.0,0.0,0.0,0.0,0.07382036632429953
2023/03/22,01:54 AM,10.22,3.33,62.0,East,1.13,3.54,993.23,0.0,0.0,0.0,0.0,0.010154293078727639
2023/03/22,01:59 AM,9.83,3.72,66.0,East,0.8,3.7,993.57,0.0,0.0,0.0,0.0,-0.026006527775526308
2023/03/22,02:04 AM,9.78,3.44,65.0,East,0.8,4.18,993.57,0.0,0.0,0.0,0.0,0.04562416668475318
2023/03/22,02:09 AM,9.89,3.11,63.0,East,0.16,3.38,993.23,0.0,0.0,0.0,0.0,0.004835609167425688
2023/03/22,02:14 AM,9.83,3.56,65.0,ENE,0.97,3.06,993.57,0.0,0.0,0.0,0.0,0.0070971318972761184
2023/03/22,02:19 AM,9.61,3.94,68.0,ESE,0.48,3.22,993.57,0.0,0.0,0.0,0.0,0.03949978763846057
2023/03/22,02:24 AM,9.5,3.56,67.0,ENE,0.64,3.7,993.91,0.0,0.0,0.0,0.0,1.6405200289910603e-05
2023/03/22,02:29 AM,9.44,4.17,70.0,ESE,1.45,4.18,993.57,0.0,0.0,0.0,0.0,0.030318537316749872
2023/03/22,02:34 AM,9.39,3.67,67.0,East,0.97,3.54,993.57,0.0,0.0,0.0,0.0,0.0646401736563773
2023/03/22,02:39 AM,9.28,3.61,68.0,East,0.97,2.74,993.23,0.0,0.0,0.0,0.0,-0.06583700740746007
2023/03/22,02:44 AM,9.44,2.06,60.0,East,0.97,3.06,993.23,0.0,0.0,0.0,0.0,0.0060491943777594434
2023/03/22,02:49 AM,9.72,1.67,57.0,ENE,0.97,3.22,993.23,0.0,0.0,0.0,0.0,0.11237025839673392
2023/03/22,02:54 AM,9.89,2.83,62.0,NE,1.77,3.54,992.89,0.0,0.0,0.0,0.0,-0.01662908505066805
2023/03/22,02:59 AM,9.89,3.17,63.0,ENE,0.97,3.06,993.23,0.0,0.0,0.0,0.0,0.14442033276920682
2023/03/22,03:04 AM,9.78,4.06,67.0,East,0.64,3.7,992.89,0.0,0.0,0.0,0.0,0.008000602113633926
2023/03/22,03:09 AM,9.72,3.56,66.0,East,0.48,3.54,992.89,0.0,0.0,0.0,0.0,-0.031068640272071592
2023/03/22,03:14 AM,9.78,3.94,67.0,ENE,0.16,3.54,992.89,0.0,0.0,0.0,0.0,0.0511857536456488
2023/03/22,03:19 AM,9.78,4.33,69.0,East,0.8,3.22,993.23,0.0,0.0,0.0,0.0,0.0017802032370496967
2023/03/22,03:24 AM,9.78,4.72,71.0,ENE,0.8,3.38,993.23,0.0,0.0,0.0,0.0,0.033529292249704475
2023/03/22,03:29 AM,9.78,5.17,73.0,East,0.32,3.22,993.23,0.0,0.0,0.0,0.0,-0.015361462299889567
2023/03/22,03:34 AM,9.72,5.28,74.0,SSE,0.0,2.9,993.23,0.0,0.0,0.0,0.0,0.053572606262281997
2023/03/22,03:39 AM,9.72,5.28,74.0,NE,0.16,2.41,993.23,0.0,0.0,0.0,0.0,2.1575031005258293e-05
2023/03/22,03:44 AM,9.61,5.5,76.0,NE,0.0,2.57,993.23,0.0,0.0,0.0,0.0,0.03887303273723947
2023/03/22,03:49 AM,9.61,5.28,74.0,ENE,1.13,3.54,993.23,0.0,0.0,0.0,0.0,-0.0007365890710492579
2023/03/22,03:54 AM,9.78,6.0,77.0,ENE,0.97,3.7,993.23,0.0,0.0,0.0,0.0,-0.04363198098818412
2023/03/22,03:59 AM,9.72,6.17,78.0,NE,0.8,2.9,993.23,0.0,0.0,0.0,0.0,-0.08408384524706142
2023/03/22,04:04 AM,9.56,5.78,77.0,ESE,1.13,3.7,993.23,0.0,0.0,0.0,0.0,0.0009561387227896765
2023/03/22,04:09 AM,9.5,5.11,74.0,East,1.45,3.54,993.23,0.0,0.0,0.0,0.0,0.003241631540653075
2023/03/22,04:14 AM,9.44,4.44,71.0,ESE,1.29,4.02,992.89,0.0,0.0,0.0,0.0,0.07796780594366007
2023/03/22,04:19 AM,9.44,3.72,67.0,ENE,2.09,4.02,992.89,0.0,0.0,0.0,0.0,-0.033362299507345546
2023/03/22,04:24 AM,9.5,3.72,67.0,NE,1.45,3.7,992.89,0.0,0.0,0.0,0.0,-0.10573608054563592
2023/03/22,04:29 AM,9.61,3.78,67.0,ENE,1.45,4.99,992.89,0.0,0.0,0.0,0.0,0.06825405362242433
2023/03/22,04:34 AM,9.61,4.28,69.0,East,1.13,4.18,992.89,0.0,0.0,0.0,0.0,-0.06776305478720072
2023/03/22,04:39 AM,9.56,4.72,72.0,ENE,1.61,4.34,992.89,0.0,0.0,0.0,0.0,0.02236851354882924
2023/03/22,04:44 AM,9.39,4.72,73.0,ENE,0.64,3.54,992.89,0.0,0.0,0.0,0.0,-0.03261126162154437
2023/03/22,04:49 AM,9.22,3.94,70.0,ENE,0.97,4.34,992.89,0.0,0.0,0.0,0.0,0.07498801562914645
2023/03/22,04:54 AM,9.11,4.06,71.0,East,1.13,3.54,992.89,0.0,0.0,0.0,0.0,0.02881732150535426
2023/03/22,04:59 AM,9.11,3.89,70.0,East,1.13,5.15,992.89,0.0,0.0,0.0,0.0,0.047825596787235844
2023/03/22,05:04 AM,9.17,4.0,70.0,NE,0.64,3.7,992.89,0.0,0.0,0.0,0.0,0.0199987334388476
2023/03/22,05:09 AM,9.17,4.44,72.0,East,1.29,4.34,993.23,0.0,0.0,0.0,0.0,-0.057041595747277934
2023/03/22,05:14 AM,9.11,4.22,72.0,NE,2.09,4.18,992.89,0.0,0.0,0.0,0.0,-0.08860326997899173
2023/03/22,05:19 AM,9.11,4.56,73.0,NE,1.29,3.7,993.23,0.0,0.0,0.0,0.0,0.04330368753105208
2023/03/22,05:24 AM,9.06,5.0,76.0,ESE,1.45,3.54,993.23,0.0,0.0,0.0,0.0,0.06203925183587486
2023/03/22,05:29 AM,9.0,4.67,74.0,East,0.64,3.7,993.57,0.0,0.0,0.0,0.0,-0.2429804058377517
2023/03/22,05:34 AM,8.78,4.17,73.0,ESE,1.13,4.18,993.57,0.0,0.0,0.0,0.0,0.26556995077893175
2023/03/22,05:39 AM,8.72,4.0,72.0,ESE,1.45,4.02,993.23,0.0,0.0,0.0,0.0,-0.04565464951607568
2023/03/22,05:44 AM,8.89,4.0,72.0,ENE,1.77,4.83,993.23,0.0,0.0,0.0,0.0,0.11273767575141315
2023/03/22,05:49 AM,8.94,4.61,74.0,ENE,1.13,4.34,993.23,0.0,0.0,0.0,0.0,-0.12586151644923044
2023/03/22,05:54 AM,8.94,6.33,84.0,East,2.09,5.47,993.23,0.0,0.0,0.0,0.0,0.05420146259833315
2023/03/22,05:59 AM,8.83,6.61,86.0,East,1.93,6.28,993.23,0.0,0.0,0.0,0.0,-0.002297996414793406
2023/03/22,06:04 AM,8.72,6.33,85.0,SE,3.06,7.56,992.89,0.0,0.0,0.0,0.0,0.034371764732789266
2023/03/22,06:09 AM,8.67,6.22,85.0,SE,2.25,6.28,992.89,0.0,0.0,0.0,0.0,0.04488807396253296
2023/03/22,06:14 AM,8.56,6.06,85.0,SSE,2.41,8.37,992.89,0.0,0.0,0.0,0.0,-0.03741619970713061
2023/03/22,06:19 AM,8.5,5.89,84.0,ENE,1.13,4.99,993.23,0.0,0.0,0.0,0.0,0.0417790891465942
2023/03/22,06:24 AM,8.5,5.83,84.0,ENE,0.97,4.67,993.23,0.0,0.0,0.0,0.0,-0.04750649117987743
2023/03/22,06:29 AM,8.5,5.78,84.0,East,1.77,5.15,993.23,0.0,0.0,0.0,0.0,0.0304625354801473
2023/03/22,06:34 AM,8.5,5.33,81.0,ENE,2.25,5.95,993.23,0.0,0.0,0.0,0.0,0.09208133844444208
2023/03/22,06:39 AM,8.5,5.11,79.0,ENE,2.41,6.44,993.23,0.0,0.0,0.0,0.0,0.07350174327033042
2023/03/22,06:44 AM,8.44,5.11,80.0,ESE,2.41,5.63,993.57,0.0,0.0,0.0,0.0,6.290389362538151e-05
2023/03/22,06:49 AM,8.33,5.33,81.0,ENE,1.45,5.47,993.57,0.0,0.0,0.0,0.0,0.028597049547714495
2023/03/22,06:54 AM,8.11,5.89,86.0,ENE,2.41,5.79,993.57,0.0,0.0,0.0,0.0,-0.0018657869225778669
2023/03/22,06:59 AM,7.83,5.67,86.0,ENE,3.22,6.28,993.91,0.0,0.0,0.0,0.0,-0.0436727150927225
2023/03/22,07:04 AM,7.72,5.17,84.0,ENE,2.74,6.76,993.91,0.0,0.0,0.0,0.0,0.027910385092549048
2023/03/22,07:09 AM,7.61,5.22,85.0,East,1.77,5.15,993.91,0.0,0.0,0.0,0.0,-0.013059211789678232
2023/03/22,07:14 AM,7.56,5.44,87.0,ENE,2.9,6.44,994.24,0.0,0.0,0.0,0.0,0.006984802010991219
2023/03/22,07:19 AM,7.22,5.33,88.0,ENE,3.38,7.88,994.24,0.0,0.0,0.0,0.0,-0.02856684088550158
2023/03/22,07:24 AM,6.89,5.61,91.0,ENE,1.77,5.79,994.58,0.0,0.0,0.0,0.0,-0.1049185312083477
2023/03/22,07:29 AM,6.72,5.61,93.0,East,2.74,5.15,994.24,0.0,0.0,0.0,0.2,0.30986483586789126
2023/03/22,07:34 AM,6.83,5.72,92.0,ESE,2.74,5.47,994.24,0.0,0.0,0.0,0.4,0.4412752889062106
2023/03/22,07:39 AM,6.78,5.56,92.0,SSE,4.18,7.72,994.24,0.0,0.0,0.0,0.6,0.9156029406426974
2023/03/22,07:44 AM,6.78,5.5,92.0,SE,3.22,8.21,994.24,0.0,0.0,0.0,1.1,1.6521487984714032
2023/03/22,07:49 AM,6.61,5.56,93.0,ESE,3.54,6.92,994.24,0.0,0.0,0.0,2.1,3.1231527527215
2023/03/22,07:54 AM,6.5,5.56,94.0,East,2.9,6.92,994.24,0.0,0.0,0.0,2.6,3.8795330252417783
2023/03/22,07:59 AM,6.39,5.61,95.0,East,3.22,6.44,994.58,0.0,0.0,0.0,3.6,5.384370565731376
2023/03/22,08:04 AM,6.44,5.61,95.0,ESE,2.57,5.95,994.58,0.0,0.0,0.0,4.8,7.2323503490236245
2023/03/22,08:09 AM,6.39,5.89,96.0,East,2.41,5.15,994.58,0.0,0.0,0.0,5.8,8.582301698230953
2023/03/22,08:14 AM,6.39,5.94,97.0,ENE,2.25,5.79,994.58,0.0,0.0,0.0,7.8,11.652920086465869
2023/03/22,08:19 AM,6.5,6.11,97.0,East,2.09,5.47,994.58,0.0,0.0,0.0,8.2,12.298989083833387
2023/03/22,08:24 AM,6.56,6.06,96.0,ESE,2.57,5.63,994.58,0.0,0.0,0.0,9.2,13.802897155561617
2023/03/22,08:29 AM,6.61,5.72,95.0,SSE,2.41,5.95,994.58,0.0,0.0,0.0,10.3,15.371446088390531
2023/03/22,08:34 AM,6.67,5.83,95.0,SE,2.9,7.88,994.92,0.0,0.0,0.0,13.7,20.60317682274557
2023/03/22,08:39 AM,6.72,5.72,94.0,SE,3.06,7.4,994.92,0.0,0.0,0.0,13.5,20.032875819653558
2023/03/22,08:44 AM,6.67,5.67,94.0,SE,3.7,8.21,994.92,0.0,0.0,0.0,16.3,24.3513098932167
2023/03/22,08:49 AM,6.56,5.67,95.0,ESE,2.9,8.53,994.92,0.0,0.0,0.0,16.9,25.317585305154303
2023/03/22,08:54 AM,6.5,5.83,95.0,ESE,2.9,7.72,994.92,0.0,0.0,0.0,17.4,26.119001196072627
2023/03/22,08:59 AM,6.5,5.83,95.0,SE,3.06,6.76,994.58,0.0,0.0,0.0,21.1,31.739331916844147
2023/03/22,09:04 AM,6.56,6.06,96.0,East,2.57,6.11,994.58,0.0,0.0,0.0,28.1,42.15396690779184
2023/03/22,09:09 AM,6.5,6.11,97.0,East,2.09,4.99,994.58,0.0,0.0,0.0,28.2,42.30438487847483
2023/03/22,09:14 AM,6.56,6.22,98.0,ENE,1.93,4.83,994.58,0.0,0.0,0.0,36.9,55.376563555143775
2023/03/22,09:19 AM,6.5,6.17,98.0,ESE,1.61,5.31,994.58,0.0,0.0,0.0,35.8,53.70098292807511
2023/03/22,09:24 AM,6.5,6.17,98.0,East,2.41,5.63,994.92,0.0,0.0,0.0,39.3,58.929409652033435
2023/03/22,09:29 AM,6.5,6.11,97.0,East,1.93,4.67,994.92,0.0,0.0,0.0,44.2,66.34561571108523
2023/03/22,09:34 AM,6.5,6.17,98.0,East,1.77,4.02,994.92,0.0,0.0,0.0,38.5,57.7969351027241
2023/03/22,09:39 AM,6.61,6.28,98.0,NE,2.41,5.15,994.92,0.0,0.0,0.0,34.5,51.62540284142304
2023/03/22,09:44 AM,6.44,6.17,98.0,NE,3.22,5.63,994.92,0.0,0.0,0.0,41.8,62.69434580510153
2023/03/22,09:49 AM,6.33,6.06,98.0,ENE,3.22,5.95,994.92,0.0,0.0,0.0,50.2,75.25382182608979
2023/03/22,09:54 AM,6.39,6.11,98.0,ENE,1.29,4.02,994.92,0.0,0.0,0.0,46.7,70.04489162409105
2023/03/22,09:59 AM,6.5,6.22,98.0,ENE,1.77,4.67,994.92,0.0,0.0,0.0,48.8,73.14653938575829
2023/03/22,10:04 AM,6.56,6.33,99.0,NE,0.97,4.67,994.92,0.0,0.0,0.0,62.0,92.99108653647157
